id,NUMR_GITE,NOM_GITE,NUMR_CORPS,NOM_CORPS,IDNT_CORPS,CODE_ETAT,ETAT_CORPS,FUS_UTM,ESTN,NORD,NUMR_SNRC,DECV_AN,SUBST_PRIN,SUBST_P2,SUBST_P3,SUBST_P4,SUBST_P5,SUBST_P6,SUBST_P7,SUBST_P8,SUBST_P9,SUBST_P10,SUBST_P11,SUBST_P12,SUBST_SECN,SUBST_S2,SUBST_S3,SUBST_S4,SUBST_S5,SUBST_S6,SUBST_S7,SUBST_S8,SUBST_S9,SUBST_S10,SUBST_S11,SUBST_S12,CODE_TYPL,TYPL,CODE_LIT1,ROCHE_LIT1,CODE_LIT2,ROCHE_LIT2,CODE_LIT3,ROCHE_LIT3,CODE_LIT4,ROCHE_LIT4,CODE_LIT5,ROCHE_LIT5,CODE_LIT6,ROCHE_LIT6,CODE_LIT7,ROCHE_LIT7,CODE_LIT8,ROCHE_LIT8,MINR1,MINR2,MINR3,MINR4,MINR5,MINR6,MINR7,MINR8,MINR9,MINR10,MINR11,MINR12,MINR13,MINR14,MINR15,MINR16,MINR17,MINR18,MINR19,MINR20,MINR21,MINR22,MINR23,MINR24,MINR25,CODE_FORM,DESCR_FORM,CODE_DIST,DESCR_DIST,CODE_IMPR,DESCR_IMPR,CODE_TYPE,DESCR_TYPE,RESS_ESTIM,LIEN_FICHE,CODE_SYMBL,Coord_X,Coord_Y,SCORE_POTENTIEL,CLASSE_POTENTIEL,PROJET_PLUS_PROCHE,DISTANCE_PROJET_KM,COMMENTAIRE_SCORE,CIBLE_PLUS_PROCHE,TYPE_CIBLE,NATURE_CIBLE,MOTS_CLES_CIBLE,DISTANCE_CIBLE_KM,CLASSE_DISTANCE_CIBLE
0,12729,Mia-5,66987,Mia-5,1,I,"Indice, aucun travail",18,305905,5891590,33F04,2023,Li,,,,,,,,,,,,Ta,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-77.901803,53.138306,7,Potentiel moyen,Galaxy,115.15,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta,Béryl,Cartographique,Minéral,pegmatite,86.52,Dans un rayon de 100 km
0,12728,Mia-4,66986,Mia-4,1,I,"Indice, aucun travail",18,304330,5891430,33F04,2023,Li,,,,,,,,,,,,Ta,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-77.925219,53.136293,7,Potentiel moyen,Galaxy,115.74,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta,Béryl,Cartographique,Minéral,pegmatite,87.46,Dans un rayon de 100 km
0,12743,T3R1,67001,T3R1,1,I,"Indice, aucun travail",18,683091,5807216,33A08,2023,Li,,,,,,,,,,,,Cs,Be,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,S,,,,,,,,,,,,SO,TL,BL,MV,GR,AP,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-72.309637,52.384546,7,Potentiel moyen,Adina,102.63,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Cs, Be",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",102.4,Éloigné des cibles
0,12804,Licé,67069,Licé,1,I,"Indice, aucun travail",18,607440,5742061,32P14,2024,Li,Cs,Be,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,M15,,I1G,,M15G,,,,,,,,,,,,GR,TL,HK,QZ,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,,,N,,GMLI_I,-73.441204,51.819044,7,Potentiel moyen,Moblan,157.82,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Cs, Be",12-PL-3225,Cartographique,Sulfures,pegmatite,164.42,Éloigné des cibles
0,12601,Éch. K28404,66854,Éch. K28404,1,I,"Indice, aucun travail",18,361258,5499019,32F10,2023,Li,,,,,,,,,,,,Ta,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,I3A,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,TI,Tabulaire irrégulier,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-76.92119,49.627777,7,Potentiel moyen,Complexe Lithium Amérique du Nord,149.97,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta,Indice Kekek (15-AM-200B),Cartographique,Échan. roche,pegmatite,171.92,Éloigné des cibles
0,13001,Éch. L773264,67271,Éch. L773264,1,I,"Indice, aucun travail",18,362091,5501284,32F10,2024,Li,,,,,,,,,,,,Be,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,I3A,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,TI,Tabulaire irrégulier,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-76.910459,49.648329,7,Potentiel moyen,Sirmac-Dike #5,148.75,Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Be,Indice Kekek (15-AM-200B),Cartographique,Échan. roche,pegmatite,173.64,Éloigné des cibles
0,13114,Marine,67388,Marine,1,I,"Indice, aucun travail",19,346881,6102072,23M03,2023,Li,Ta,Cs,,,,,,,,,,Rb,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,I2,,V4,,,,,,,,,,,,FP,SO,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-71.396395,55.041837,7,Potentiel moyen,Adina,205.42,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Rb",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",206.3,Éloigné des cibles
0,13117,Michael,67391,Michael,1,I,"Indice, aucun travail",19,347384,6102582,23M03,2024,Li,Ta,Cs,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,I,Irrégulière,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMLI_I,-71.388803,55.046571,7,Potentiel moyen,Adina,206.08,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",206.96,Éloigné des cibles
0,12909,Isabella,67176,Isabella,1,I,"Indice, aucun travail",19,346686,6103293,23M03,2023,Li,Cs,Ta,Be,,,,,,,,,Ga,Nb,Rb,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,I2A,,V3B,,,,,,,,,,,,SO,TL,,,,,,,,,,,,,,,,,,,,,,,,TI,Tabulaire irrégulier,N,Inconnue,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-71.4001,55.05274,7,Potentiel moyen,Adina,206.48,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be, Nb, Rb",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",207.36,Éloigné des cibles
0,13115,Roloh,67389,Roloh,1,I,"Indice, aucun travail",19,346855,6104348,23M03,2024,Li,Ta,,,,,,,,,,,Cs,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3,,,,,,,,,,,,,,TL,FP,SO,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,I,Irrégulière,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMLI_I,-71.398023,55.062264,7,Potentiel moyen,Adina,207.52,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",208.39,Éloigné des cibles
0,13151,Éch. D00288112,67425,Éch. D00288112,1,I,"Indice, aucun travail",19,479510,5947765,23F11,2024,Li,Be,,,,,,,,,,,Cs,Ta,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,I1D,,V3B,,,,,,,,,,,,AP,TL,GR,SO,BL,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,A,Disséminée à massive,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMLI_I,-69.310201,53.678212,7,Potentiel moyen,Adina,212.65,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Be",(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",214.2,Éloigné des cibles
0,12631,Cisco Est,66887,Cisco Est,1,I,"Indice, aucun travail",18,326580,5613624,32K11,2022,Li,Cs,,,,,,,,,,,Ta,Rb,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3B,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,MJ,Majeur,V,Veine,N,,GMLI_I,-77.453107,50.648631,7,Potentiel moyen,Sirmac-Dike #5,139.57,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Rb",Béryl,Cartographique,Minéral,pegmatite,216.66,Éloigné des cibles
0,12756,CO6,67014,CO6,1,I,"Indice, aucun travail",18,325841,5612649,32K11,2024,Li,Cs,Ta,,,,,,,,,,Rb,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,UI,Cylindrique irrégulier,N,Inconnue,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-77.463092,50.63965,7,Potentiel moyen,Sirmac-Dike #5,140.26,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Rb",Béryl,Cartographique,Minéral,pegmatite,217.74,Éloigné des cibles
0,12757,CO15,67015,CO15,1,I,"Indice, aucun travail",18,324878,5612306,32K11,2024,Li,Ta,,,,,,,,,,,Cs,Rb,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,V3,,,,,,,,,,,,,,SO,,,,,,,,,,,,,,,,,,,,,,,,,U,Cylindrique,N,Inconnue,MJ,Majeur,L,Inscrit dans lithologie,N,,GMLI_I,-77.476535,50.63628,7,Potentiel moyen,Sirmac-Dike #5,141.21,"Code GMLI | Lithium en substance principale | Typologie pegmatitique | Substances associées : Ta, Cs, Rb",Béryl,Cartographique,Minéral,pegmatite,218.25,Éloigné des cibles
0,11547,Mia-Li2,36230,Mia-LI2,1,I,"Indice, aucun travail",18,302606,5891150,33F04,1997,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1B,,,,,,,,,,,,,,,,PG,GR,MG,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,,,N,,GMLI_I,-77.950783,53.133144,6,Potentiel moyen,Galaxy,116.31,Code GMLI | Lithium en substance principale | Typologie pegmatitique,Béryl,Cartographique,Minéral,pegmatite,88.44,Dans un rayon de 100 km
0,11546,Mia-Li1,36227,Mia-Li1,1,I,"Indice, aucun travail",18,302097,5891020,33F04,1997,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1B,,,,,,,,,,,,,,,,AI,SO,MG,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMLI_I,-77.9583,53.131789,6,Potentiel moyen,Galaxy,116.44,Code GMLI | Lithium en substance principale | Typologie pegmatitique,Béryl,Cartographique,Minéral,pegmatite,88.69,Dans un rayon de 100 km
0,12810,Tamarin,67075,Tamarin,1,I,"Indice, aucun travail",19,367228,6162056,23M11,2024,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-71.106582,55.586341,6,Potentiel moyen,Adina,268.6,Code GMLI | Lithium en substance principale | Typologie pegmatitique,(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",269.46,Éloigné des cibles
0,12809,Cebus,67074,Cebus,1,I,"Indice, aucun travail",19,368981,6162442,23M11,2024,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-71.078973,55.590282,6,Potentiel moyen,Adina,269.6,Code GMLI | Lithium en substance principale | Typologie pegmatitique,(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",270.46,Éloigné des cibles
0,12808,Capuchin,67073,Capuchin,1,I,"Indice, aucun travail",19,370765,6163202,23M11,2024,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-71.051042,55.597583,6,Potentiel moyen,Adina,270.96,Code GMLI | Lithium en substance principale | Typologie pegmatitique,(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",271.84,Éloigné des cibles
0,12807,Ouakari,67072,Ouakari,1,I,"Indice, aucun travail",19,369763,6164889,23M11,2024,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-71.067729,55.612465,6,Potentiel moyen,Adina,272.16,Code GMLI | Lithium en substance principale | Typologie pegmatitique,(6) Adina (14-AB-6048A),Cartographique,Minéral,"lithium, pegmatite, spodumène, spodumene, tantale, niobium",273.02,Éloigné des cibles
0,13039,Whale,67310,Whale,1,I,"Indice, aucun travail",18,487000,5773315,33B03,2025,Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-75.189832,52.110226,5,Potentiel faible,Whabouchi,66.07,Code GMLI | Lithium en substance principale | Dans un rayon de 100 km d’un projet lithium connu,PR-6073,Cartographique,Minéral,pegmatite,67.3,Dans un rayon de 100 km
0,13038,Benny,67309,Benny,1,I,"Indice, aucun travail",18,481370,5768990,33B03,2025,Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,GMLI_I_N,-75.271806,52.07118,5,Potentiel faible,Whabouchi,59.07,Code GMLI | Lithium en substance principale | Dans un rayon de 100 km d’un projet lithium connu,PR-6073,Cartographique,Minéral,pegmatite,69.1,Dans un rayon de 100 km
