id,NUMR_GITE,NOM_GITE,NUMR_CORPS,NOM_CORPS,IDNT_CORPS,CODE_ETAT,ETAT_CORPS,FUS_UTM,ESTN,NORD,NUMR_SNRC,DECV_AN,SUBST_PRIN,SUBST_P2,SUBST_P3,SUBST_P4,SUBST_P5,SUBST_P6,SUBST_P7,SUBST_P8,SUBST_P9,SUBST_P10,SUBST_P11,SUBST_P12,SUBST_SECN,SUBST_S2,SUBST_S3,SUBST_S4,SUBST_S5,SUBST_S6,SUBST_S7,SUBST_S8,SUBST_S9,SUBST_S10,SUBST_S11,SUBST_S12,CODE_TYPL,TYPL,CODE_LIT1,ROCHE_LIT1,CODE_LIT2,ROCHE_LIT2,CODE_LIT3,ROCHE_LIT3,CODE_LIT4,ROCHE_LIT4,CODE_LIT5,ROCHE_LIT5,CODE_LIT6,ROCHE_LIT6,CODE_LIT7,ROCHE_LIT7,CODE_LIT8,ROCHE_LIT8,MINR1,MINR2,MINR3,MINR4,MINR5,MINR6,MINR7,MINR8,MINR9,MINR10,MINR11,MINR12,MINR13,MINR14,MINR15,MINR16,MINR17,MINR18,MINR19,MINR20,MINR21,MINR22,MINR23,MINR24,MINR25,CODE_FORM,DESCR_FORM,CODE_DIST,DESCR_DIST,CODE_IMPR,DESCR_IMPR,CODE_TYPE,DESCR_TYPE,RESS_ESTIM,LIEN_FICHE,CODE_SYMBL,Coord_X,Coord_Y
0,11527,Lac Dufault Nord,35387,Lac Dufault Nord,1,I,"Indice, aucun travail",17,648930,5354274,32D07,2014,Cu,,,,,,,,,,,,Ag,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),F2,,I2J,,I1C,,I2,,V1C,,,,,,,,CC,PY,,,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,S,Semi-massive,IN,Indéterminé,F,Dans faille ou cisaillement,N,,GMCU_I,-78.990836,48.324097
0,11529,Sond. 1088-95-37,35506,Sond. 1088-95-37,1,P,Indice travaillé,20,337594,5658271,22P03,1995,ETR,,,,,,,,,,,,Cu,Fe,Zn,,,,,,,,,,2200,"Minéralisation de Fe-Cu-U-Au-Ag, de type Olympic Dam et Kiruna  ",I4ZM,,M5,,,,,,,,,,,,,,PY,CP,MG,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMETR_P,-65.31725,51.052977
0,11530,OTS-30,35834,OTS-30,1,P,Indice travaillé,18,697994,5748964,32P16,2012,U,,,,,,,,,,,,,,,,,,,,,,,,1310,Filon uranifère dans des cisaillements,S1,,I3,,,,,,,,,,,,,,MR,XX,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMU_P,-72.124826,51.856299
0,11531,Bobby,36019,Bobby,1,P,Indice travaillé,18,534509,5477069,32G07,2014,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,S2,,I3A,,,,,,,,,,,,AK,CL,TL,AB,FC,Si,SR,CB,AS,MO,PY,PO,CP,SP,,,,,,,,,,,,LR,Lenticulaire régulier,U,Veinule,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.523936,49.445304
0,1551,Shaft,36035,Shaft - Zone 20-20,3,G,Gîte,17,641194,5372136,32D06,1990,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R3,,I2,,I1,,S4D,,,,,,,,,,AK,QZ,PY,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,O,https://sigeom.mines.gouv.qc.ca/signet/classes/I1103_index?format=COMPLET&type_reqt=U&mode=NOUVELLE&l=F&entt=GM&alias_table_crit=F4E02&mnen_crit=NUMR_INTER&oper_crit=EGAL&valr_crit=36035,GMAU_G,-79.089129,48.486479
0,11533,Mymzi,36072,Mymzi,1,I,"Indice, aucun travail",18,368538,5894429,33F02,2016,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,,,,,,,,,,,,,,,QZ,PY,Au,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMAU_I,-76.967326,53.182944
0,11532,Blacksmith,36105,Blacksmith,1,I,"Indice, aucun travail",18,458512,5894675,33G04,2016,Be,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1A,,,,,,,,,,,,,,,,QZ,PG,BL,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMBE_I,-75.62108,53.199781
0,11534,Éch. 187116,36107,Éch. 187116,1,I,"Indice, aucun travail",18,493023,5925550,33G06,1995,Cr,,,,,,,,,,,,,,,,,,,,,,,,2810,Minéralisation de chromite stratiforme,I4I,,,,,,,,,,,,,,,,PX,ST,TC,CM,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMCR_I,-75.10513,53.478886
0,11535,Lynda,36111,Lynda,1,I,"Indice, aucun travail",18,371353,5894097,33F02,1995,Cr,,,,,,,,,,,,Ni,,,,,,,,,,,,2810,Minéralisation de chromite stratiforme,I4,,,,,,,,,,,,,,,,TM,MG,CM,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMCR_I,-76.925093,53.180649
0,11536,JM,36113,JM,1,I,"Indice, aucun travail",18,366315,5894830,33F03,1998,Cr,,,,,,,,,,,,Ni,,,,,,,,,,,,9999,Minéralisation de type indéterminé,S4E,,,,,,,,,,,,,,,,MG,CM,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMCR_I,-77.000739,53.185993
0,11537,Simon-F02,36117,Simon-F02,1,P,Indice travaillé,18,376227,5897573,33F02,2016,Au,,,,,,,,,,,,,,,,,,,,,,,,1500,Minéralisation d'or primaire,S2,,S9,,V3B,,,,,,,,,,,,MG,AS,PY,PO,,,,,,,,,,,,,,,,,,,,,,AI,Amas irrégulier,D,Disséminée,IN,Indéterminé,I,Indéterminé,N,,GMAU_P,-76.853547,53.213035
0,11538,Marmotte,36141,Marmotte,1,I,"Indice, aucun travail",18,342923,5920990,33F06,1996,Au,,,,,,,,,,,,,,,,,,,,,,,,1500,Minéralisation d'or primaire,V1B,,,,,,,,,,,,,,,,QZ,PY,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,T,Dans fracture,N,,GMAU_I,-77.363469,53.414555
0,11539,Amber,36151,Amber,1,P,Indice travaillé,18,500078,5463212,32G07,2014,Au,Zn,,,,,,,,,,,Ag,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",I2,,R1,,V3,,,,,,,,,,,,Si,CB,QZ,SR,AB,CP,SP,AS,PO,PY,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.998927,49.32164
0,11540,Éch. 1008,36164,Éch. 1008,1,I,"Indice, aucun travail",18,414542,5963732,33F16,2000,Cr,,,,,,,,,,,,,,,,,,,,,,,,2810,Minéralisation de chromite stratiforme,I4I,,,,,,,,,,,,,,,,OV,MG,CM,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,,,N,,GMCR_I,-76.298005,53.815107
0,1519,Powell-Rouyn-2,36171,Powell-Rouyn-2 - Anglo-Rouyn B,2,P,Indice travaillé,17,645409,5348306,32D06,1952,Cu,Zn,Au,,,,,,,,,,Ag,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),R1,,V2J,,V1B,,I3B,,,,,,,,,,QZ,PY,CP,SP,,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,O,Stratification (gîte concordant à la),N,,GMCU_P,-79.040362,48.271255
0,11542,Pontois-RX7553,36194,Pontois-RX7553,1,I,"Indice, aucun travail",18,532150,5929123,33G10,1997,Cu,Au,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R1,,S9,,,,,,,,,,,,,,QZ,CP,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMCU_I,-74.515204,53.510066
0,11543,Éch. 6110,36197,Éch. 6110,1,I,"Indice, aucun travail",18,433726,5952648,33F09,1998,Cu,Ag,,,,,,,,,,,Au,,,,,,,,,,,,9999,Minéralisation de type indéterminé,M16,,,,,,,,,,,,,,,,CP,PY,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMCU_I,-76.004299,53.718295
0,11544,Tonalite-1,36200,Tonalite-1,1,I,"Indice, aucun travail",18,500282,5465524,32G07,2014,Au,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R1,,I1D,,,,,,,,,,,,,,XX,,,,,,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,U,Veinule,MO,Modéré,V,Veine,N,,GMAU_I,-74.996118,49.342437
0,11545,Éch. 4357,36202,Éch. 4357,1,I,"Indice, aucun travail",18,682668,5941668,33H09,2013,Cu,,,,,,,,,,,,Ag,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R1,,,,,,,,,,,,,,,,QZ,CB,PY,CP,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMCU_I,-72.239886,53.591972
0,11546,Mia-Li1,36227,Mia-Li1,1,I,"Indice, aucun travail",18,302097,5891020,33F04,1997,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1B,,,,,,,,,,,,,,,,AI,SO,MG,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMLI_I,-77.9583,53.131789
0,11547,Mia-Li2,36230,Mia-LI2,1,I,"Indice, aucun travail",18,302606,5891150,33F04,1997,Li,,,,,,,,,,,,,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1B,,,,,,,,,,,,,,,,PG,GR,MG,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,,,N,,GMLI_I,-77.950783,53.133144
0,11548,Fox,36233,Fox,1,P,Indice travaillé,18,513435,5471863,32G07,1988,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",V1D,,V1D,,S3,,S6,,,,,,,,,,LM,CB,PY,PO,MG,CP,,,,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-74.814833,49.399308
0,11549,Éch. 152,36242,Éch. 152,1,I,"Indice, aucun travail",19,319704,5920787,23E05,1998,Ni,,,,,,,,,,,,Cr,,,,,,,,,,,,2715,"Minéralisation magmatique, Ni-Cu dominant (±Co ±EGP) associée aux intrusions mafiques à ultramafiques diverses",I4I,,,,,,,,,,,,,,,,MG,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,,,N,,GMNI_I,-71.712317,53.405312
0,11550,Éch. 4481,36255,Éch. 4481,1,I,"Indice, aucun travail",18,349054,5885900,33F03,1999,Ni,,,,,,,,,,,,Cr,,,,,,,,,,,,2715,"Minéralisation magmatique, Ni-Cu dominant (±Co ±EGP) associée aux intrusions mafiques à ultramafiques diverses",I4I,,,,,,,,,,,,,,,,ST,TC,MG,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMNI_I,-77.254655,53.101165
0,11551,Éch. 1645,36264,Éch. 1645,1,I,"Indice, aucun travail",18,487591,5928135,33G11,2000,Ni,,,,,,,,,,,,Cr,,,,,,,,,,,,2715,"Minéralisation magmatique, Ni-Cu dominant (±Co ±EGP) associée aux intrusions mafiques à ultramafiques diverses",M32,,,,,,,,,,,,,,,,ST,MG,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,,,N,,GMNI_I,-75.187082,53.502022
0,11552,Éch. 528,36267,Éch. 528,1,I,"Indice, aucun travail",18,352098,5886020,33F03,1996,Ni,,,,,,,,,,,,Cr,,,,,,,,,,,,2715,"Minéralisation magmatique, Ni-Cu dominant (±Co ±EGP) associée aux intrusions mafiques à ultramafiques diverses",I4I,,,,,,,,,,,,,,,,MG,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMNI_I,-77.20928,53.103095
0,11553,Éch. 3018,36270,Éch. 3018,1,I,"Indice, aucun travail",18,671875,5955000,33H09,1996,Sn,,,,,,,,,,,,,,,,,,,,,,,,1900,Minéralisation associée aux intrusions porphyriques,I2G,,,,,,,,,,,,,,,,HB,FK,BO,MG,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,,,N,,GMAUTRE_I,-72.395405,53.715331
0,11554,Éch. 3107,36274,Éch. 3107,1,I,"Indice, aucun travail",18,641570,5977126,33H15,2013,Th,,,,,,,,,,,,ETR,,,,,,,,,,,,9999,Minéralisation de type indéterminé,I1G,,,,,,,,,,,,,,,,MG,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMTH_I,-72.844072,53.923164
0,11555,Cheyenne,36277,Cheyenne,1,I,"Indice, aucun travail",18,334832,5918786,33F06,1996,W,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,I4,,,,,,,,,,,,,,,,FC,QZ,PY,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMW_I,-77.483935,53.392292
0,11556,Éch. 2355,36281,Éch. 2355,1,I,"Indice, aucun travail",18,696186,5932997,33H09,1996,W,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,S1,,,,,,,,,,,,,,,,SF,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,,,,,N,,GMW_I,-72.041357,53.509253
0,11557,Black Phoenix,36323,Black Phoenix,1,P,Indice travaillé,18,518483,5473789,32G07,2014,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,S1,,,,,,,,,,,,,,QZ,TL,PY,,,,,,,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,U,Veinule,MO,Modéré,V,Veine,N,,GMAU_P,-74.74517,49.4165
0,11558,Launay,36707,Launay,1,P,Indice travaillé,17,683824,5396341,32D10,2014,Au,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,R1,,I4I,,,,,,,,,,,,,,QZ,TC,CL,CC,ST,PO,PY,CP,MG,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,U,Veinule,MJ,Majeur,V,Veine,N,,GMAU_P,-78.501984,48.693009
0,11560,Chapais Sud,36720,Chapais Sud,1,P,Indice travaillé,18,511051,5511853,32G15,2007,,,,,,,,,,,,,Ag,Zn,Cu,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),F1,,S10,,I3,,M13,,S6,,,,,,,,GP,PY,PO,SP,CP,GL,,,,,,,,,,,,,,,,,,,,LR,Lenticulaire régulier,M,Massive,MI,Mineur,O,Stratification (gîte concordant à la),N,,GMAG_P,-74.846566,49.759053
0,11561,Lac Des Méloizes-1356,36767,Lac Des Méloizes-1356,1,I,"Indice, aucun travail",17,629009,5427329,32D14,2007,Zn,Au,,,,,,,,,,,Cu,Ag,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),V2,,S6D,,V1B,,,,,,,,,,,,CL,GP,SP,CP,PY,PO,,,,,,,,,,,,,,,,,,,,T,Tabulaire,D,Disséminée,MI,Mineur,O,Stratification (gîte concordant à la),N,,GMZN_I,-79.236675,48.985383
0,11562,Éch. P232659,36772,Éch. P232659,1,I,"Indice, aucun travail",19,492205,5646311,22K14,2012,V,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,M4,,R1,,,,,,,,,,,,,,GP,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,,,IN,Indéterminé,I,Indéterminé,N,,GMV_I,-69.111012,50.968349
0,11563,Lac Trenholme-NO,36775,Lac Trenholme-NO,1,I,"Indice, aucun travail",18,520355,5511330,32G15,2008,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",V3A,,V3A,,V3A,,V1,,,,,,,,,,AK,FC,LP,QZ,GP,CL,PY,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MO,Modéré,I,Indéterminé,N,,GMAU_I,-74.717417,49.754106
0,11564,Éch. P232656,36777,Éch. P232656,1,I,"Indice, aucun travail",19,492544,5645517,22K14,2012,V,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,M8,,S9D,,,,,,,,,,,,,,GP,PY,PO,XX,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,,,IN,Indéterminé,I,Indéterminé,N,,GMV_I,-69.106168,50.961213
0,11565,K67,36833,K67,1,I,"Indice, aucun travail",19,571061,5512753,22F16,2014,Cu,Ni,,,,,,,,,,,Co,,,,,,,,,,,,2732,"Sulfures dominants, associés aux intrusions mafiques et ultramafiques diverses",I3A,,,,,,,,,,,,,,,,SF,MG,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,,,IN,Indéterminé,,,N,,GMCU_I,-68.01329,49.763048
0,11566,Phoenix,36951,Phoenix,1,P,Indice travaillé,18,508396,5513337,32G15,2007,Zn,Pb,Au,,,,,,,,,,Ag,,,,,,,,,,,,630,Sulfures massifs de métaux usuels associés aux roches volcaniques (SMV),S6G,,V2J,,F1,,V3B,,,,,,,,,,GP,CC,PY,SP,GL,,,,,,,,,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,IN,Indéterminé,O,Stratification (gîte concordant à la),N,,GMZN_P,-74.883397,49.772444
0,11567,S-50 Est,37007,S-50 Est,1,P,Indice travaillé,18,283372,5333400,32C04,2014,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",V3B,,R1,,V4,,I2J,,,,,,,,,,QZ,CB,PY,Au,,,,,,,,,,,,,,,,,,,,,,TI,Tabulaire irrégulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-77.910756,48.116975
0,11568,Presqu'île,37014,Pesqu'île,1,P,Indice travaillé,18,281589,5334700,32C04,2013,Au,,,,,,,,,,,,,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",R1,,V3B,,M8,,,,,,,,,,,,QZ,CB,TL,PY,CP,GL,Au,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-77.935347,48.128046
0,11569,Zone Sleepy West,37036,Zone Sleepy West,1,P,Indice travaillé,18,320617,5325968,32C03,2014,Au,,,,,,,,,,,,Ag,,,,,,,,,,,,1520,"Veine aurifère mésothermale, à gangue de quartz et de carbonates",I2J,,R1,,,,,,,,,,,,,,QZ,CB,AB,TL,PY,Au,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMAU_P,-77.407692,48.06175
0,11570,Éch. M705505,37328,Éch. M705505,1,I,"Indice, aucun travail",17,682505,5196904,31L15,2015,Zr,,,,,,,,,,,,ETR,,,,,,,,,,,,9999,Minéralisation de type indéterminé,M1,,I2F,,,,,,,,,,,,,,ZC,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,N,Inconnue,IN,Indéterminé,I,Indéterminé,N,,GMZR_I,-78.603822,46.900586
0,11571,Éch. Q17029,37333,Éch. Q17029,1,P,Indice travaillé,18,665891,5797471,33A07,2014,Au,,,,,,,,,,,,Ag,,,,,,,,,,,,1530,Minéralisation aurifère stratiforme dans les formations de fer,S9D,,V3B,,V4,,,,,,,,,,,,CH,Au,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,L,Inscrit dans lithologie,N,,GMAU_P,-72.566928,52.302493
0,11572,Sonny (Calumet-Sud),37347,Sonny (Calumet-Sud),1,P,Indice travaillé,18,369195,5059639,31F10,2014,Zn,,,,,,,,,,,,Ag,,,,,,,,,,,,1000,"Minéralisation de plomb-zinc, de type Vallée du Mississipi",M13,,M13,,M16,,M7,,,,,,,,,,DM,ZN,PH,AP,QZ,OG,TM,SP,PY,GL,PO,GO,CP,,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,F,Dans faille ou cisaillement,N,,GMZN_P,-76.67957,45.677956
0,11573,JFO,37351,JFO,1,P,Indice travaillé,18,419905,5598980,32K09,2014,Cu,Ag,Au,Mo,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,M4,,I1B,,,,,,,,,,,,,,BO,MI,CP,CP,PY,PO,MO,,,,,,,,,,,,,,,,,,,AI,Amas irrégulier,D,Disséminée,IN,Indéterminé,L,Inscrit dans lithologie,N,,GMCU_P,-76.130258,50.537274
0,11574,Nottaway-Bloc Ouest,37424,Nottaway-Bloc Ouest,1,P,Indice travaillé,18,361890,5582499,32K07,2015,Zn,,,,,,,,,,,,Ag,Pb,Au,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,F1,,I1B,,M16,,I1B,,,,,,,,,,PY,PO,,,,,,,,,,,,,,,,,,,,,,,,LI,Lenticulaire irrégulier,A,Disséminée à massive,IN,Indéterminé,X,Autre,N,,GMZN_P,-76.942459,50.37832
0,11575,Blanchette-1,37435,Blanchette-1,1,I,"Indice, aucun travail",18,648792,5276522,31P11,2016,ETR,Zr,Th,,,,,,,,,,Nd,,,,,,,,,,,,2100,Minéralisation associée aux pegmatites granitiques,I1G,,M4,,I1P,,,,,,,,,,,,AL,TI,ZC,ML,MG,IM,,,,,,,,,,,,,,,,,,,,AI,Amas irrégulier,N,Inconnue,AB,Absent,,,N,,GMETR_I,-73.019622,47.625001
0,11576,Viagab-1,37441,Viagab-1,1,I,"Indice, aucun travail",18,636434,5288409,31P11,2016,Ni,,,,,,,,,,,,Cu,,,,,,,,,,,,2700,Minéralisation magmatique et hydrothermale de Ni-Cu-EGP,F2,,I3P,,,,,,,,,,,,,,PY,PD,CP,PO,MG,,,,,,,,,,,,,,,,,,,,,AI,Amas irrégulier,S,Semi-massive,,,,,N,,GMNI_I,-73.1803,47.734623
0,11577,Weymont,37451,Weymont,1,I,"Indice, aucun travail",18,592073,5306747,31P13,2016,,,,,,,,,,,,,Cu,Ni,,,,,,,,,,,2715,"Minéralisation magmatique, Ni-Cu dominant (±Co ±EGP) associée aux intrusions mafiques à ultramafiques diverses",I3Q,,,,,,,,,,,,,,,,PY,CP,PO,MG,,,,,,,,,,,,,,,,,,,,,,AI,Amas irrégulier,D,Disséminée,,,,,N,,GMCU_I,-73.767896,47.907437
0,11578,Julian,37464,Julian,1,P,Indice travaillé,18,408214,5590152,32K08,2006,Zn,,,,,,,,,,,,,,,,,,,,,,,,9999,Minéralisation de type indéterminé,M4,,M4,,M5,,I1G,,,,,,,,,,QZ,BO,PY,SP,CP,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,A,Disséminée à massive,IN,Indéterminé,T,Dans fracture,N,,GMZN_P,-76.293024,50.456184
0,11579,Julian-Ouest,37479,Julian-Ouest,1,I,"Indice, aucun travail",18,398242,5597031,32K09,2006,,,,,,,,,,,,,Ag,,,,,,,,,,,,9999,Minéralisation de type indéterminé,M16,,,,,,,,,,,,,,,,AM,PO,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,IN,Indéterminé,I,Indéterminé,N,,GMAG_I,-76.435332,50.516384
0,11580,Secteur Camille,37552,Secteur Camille,1,I,"Indice, aucun travail",19,291350,5064900,21E12,2009,,,,,,,,,,,,,Au,,,,,,,,,,,,1500,Minéralisation d'or primaire,S6A,,S6F,,,,,,,,,,,,,,Au,PY,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,,,IN,Indéterminé,,,N,,GMAU_I,-71.680483,45.706202
0,11581,191152,37556,191152,1,I,"Indice, aucun travail",19,286850,5063800,21E12,2009,,,,,,,,,,,,,Au,,,,,,,,,,,,1500,Minéralisation d'or primaire,S6C,,,,,,,,,,,,,,,,Au,,,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,,,IN,Indéterminé,,,N,,GMAU_I,-71.737745,45.694942
0,11582,Bernières-SW,37587,Bernières-SW,1,P,Indice travaillé,18,398770,5545593,32K01,2014,Zn,Pb,,,,,,,,,,,Ag,,,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,S3,,S3,,M16,,,,,,,,,,,,CL,GP,SR,BO,CC,PY,MG,PO,,,,,,,,,,,,,,,,,,IN,Inconnue,A,Disséminée à massive,IN,Indéterminé,T,Dans fracture,N,,GMZN_P,-76.414113,50.054004
0,11583,Lac Yapuouichi-Ouest,37591,Lac Yapuouichi-Ouest,1,P,Indice travaillé,18,401544,5545795,32K01,2014,Zn,,,,,,,,,,,,Ag,Pb,,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,S3,,F1,,S3,,S3,,M16,,,,,,,,CL,GP,BO,CC,PY,MG,PO,,,,,,,,,,,,,,,,,,,IN,Inconnue,D,Disséminée,MJ,Majeur,T,Dans fracture,N,,GMZN_P,-76.375426,50.056286
0,11584,Zone S5-T1,37593,Zone S5-T1,1,P,Indice travaillé,19,290144,5047436,21E12,2011,Zn,,,,,,,,,,,,Cu,Pb,,,,,,,,,,,600,Minéralisation de sulfures exhalatifs,V,,V1,,,,,,,,,,,,,,PY,CP,SP,,,,,,,,,,,,,,,,,,,,,,,IN,Inconnue,,,,,,,N,,GMZN_P,-71.688437,45.548819
0,11585,St-Robert Zone Sud,37615,St-Robert Zone Sud,1,P,Indice travaillé,19,380406,5068410,21E15,1951,Ag,W,Pb,,,,,,,,,,Zn,,,,,,,,,,,,1940,Minéralisation associée aux intrusions porphyriques à Mo-W,R1,,I1C,,M18,,S3,,S1A,,,,,,,,QZ,CC,SR,KL,SW,PY,SP,GL,PI,CP,LM,MO,Au,PO,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,V,Veine,N,,GMAG_P,-70.537836,45.758899
0,11586,St-Robert Zone Centre,37622,St-Robert Zone Centre,1,P,Indice travaillé,19,381216,5069050,21E15,,Ag,Pb,W,,,,,,,,,,Zn,,,,,,,,,,,,1940,Minéralisation associée aux intrusions porphyriques à Mo-W,R1,,I1C,,M18,,S3,,S1A,,,,,,,,QZ,CC,SR,KL,PY,SP,GL,SW,PI,CP,LM,MO,Au,PO,,,,,,,,,,,,TR,Tabulaire régulier,D,Disséminée,MJ,Majeur,V,Veine,N,,GMAG_P,-70.527582,45.764797
